"P1","P2","P3","P4","P5","P6","P7","P8","MeanDecreaseAccuracy","MeanDecreaseGini"
"NUMSWEEPSFLATDWN72",-0.00130190616105947,0.00486510505612177,0.00136308675900711,0.0022950545890608,-0.000128488228973352,0.00916349498085923,0.00292398126505108,0.00454515873896236,0.00290807882767031,33.3065874343678
"FREQSLOPERATIO72",-0.00172963705825149,0.00182880595822069,0.000146650728251859,0.00249059425604728,0.00449971280491054,0.00761773392039014,0.00275699371878539,0.00695969843929027,0.00301759404011421,36.5931337438819
"NUMSWEEPSFLATUP72",0.0018996941889638,0.0044767712960123,0.00718114880271091,0.000739237048635561,0.00199099872881462,0.0103353013904707,0.00995856053821725,0.0263757758411776,0.00780899088784015,40.4996738939857
"FREQSPREAD72",0.00607823541965331,0.0119874908162998,0.00274632439063751,0.000909859662880849,0.00148150595694437,-0.00241691070639363,0.0108956209906555,0.0090716177066992,0.00504207791372206,44.0479986443351
"FREQNEGSLOPEMEAN72",-0.00420615269832747,0.0048576202298359,0.0184612545866178,0.00960520691989783,0.00966378378593425,0.0120934461013672,0.00918960139704546,0.0301972922738612,0.0111431247936917,44.0779748678719
"FREQCOFM72",0.0037092222261364,0.012595069388496,0.00755150556714091,0.000863584472210051,0.00121327893362211,0.00621175702050103,0.0120588363842647,0.0173030331176305,0.00756922906265028,47.9741312089254
"FREQABSSLOPEMEAN72",0.00538261059606449,0.0181161350860278,0.0058699106930609,0.0030520017241231,0.00519003468230497,0.00686695558096617,0.00693276513635783,0.0164986346837302,0.00840973959378011,54.0663256837515
"DURATION72",0.00356439246854688,0.00584756260076726,0.00900132903196156,0.00610457033281047,-0.00254478368237306,0.00240487523367303,0.0039269466112506,0.00193292701961224,0.0037917605590571,54.2325740324507
"FREQSLOPEMEAN72",0.00384294609268973,0.0129597572899119,0.00938560353085159,0.00531603834983621,0.00556113132603255,0.00962194293202448,0.00779006071606322,0.0131189162069567,0.00836379754142478,54.2512775231564
"FREQSWEEPDWNPERCENT72",-0.00112442847796153,0.00665748450089287,0.0187666043459448,0.0047408083807883,0.00620630846458026,0.00920246314128305,0.0119131387384529,0.019310163955562,0.00932105544769747,55.2829707755417
"FREQSWEEPFLATPERCENT72",0.00346506532930038,0.00713387703403915,0.0161331620318408,0.00808691251627288,0.00760845654554917,0.0125849885552791,0.0156121183248752,0.0130937457801634,0.0103736831382392,56.4412273526146
"FREQPOSSLOPEMEAN72",0.00757559268743246,0.0139476061644581,0.0502570226875757,0.016124535970468,0.00310635805561856,0.0177052612358863,0.0258177525481118,0.0323922408164473,0.0207081396515336,62.466821371315
"FREQQUARTER372",0.00524278059757344,0.0420399259895124,0.0389022596522304,0.00789855750421761,0.0102432915564214,0.0414932576645863,0.00499908783850144,0.0440525187605117,0.0241417192296171,74.9912171902432
"REP73",74,74,74,74,74,74,74,74,74,74
"FREQSTEPDOWN73",0,0,8.54416049351071e-06,0,0,0,0,-1.38902895734712e-05,-9.80574878804127e-07,0.200935993839251
"FREQNUMSTEPS73",1.11723455715175e-05,2.2390428486947e-05,-1.85429628905086e-05,-3.57349804857178e-05,9.80065468373287e-06,2.39154731516927e-05,-5.14628971809911e-07,5.34017257753077e-05,7.80612736373453e-06,0.720041432450974
"NUMSWEEPSDWNUP73",0.000112222610569887,0.000354244320178546,-0.00024978869047748,-1.29667372839154e-06,-8.15720049065476e-05,-8.64476174321607e-05,2.67924555602926e-05,3.30243894250344e-05,1.53999521506336e-05,2.02883387939755
"FREQENDDWN73",0.000576712807641825,0.000860434585502444,-0.000371387596633072,-0.00024472229909929,0.00154252832018218,0.00183474946058305,0.000864082707438798,0.00146491203306753,0.000807950588741443,7.50903093319836
"FREQBEGDWN73",-0.000477499718161764,-0.000577024116939053,0.000175883589814505,-0.000657563570326265,0.00054351801157488,0.00140189993605777,0.00132178135031962,0.00153417557478973,0.000405253670767286,7.65365693868932
"FREQENDUP73",0.000918260475971312,-0.00114139717714493,-0.000275434892223451,-0.000893555983555113,0.00108197812595625,0.00271565055650952,-0.000124920446042785,0.000710142692095077,0.000368312814887488,8.7146099313104
"NUMSWEEPSUPDWN73",-0.000474523821299427,0.000856666242665926,0.000713584911947264,-9.79854392845088e-05,-0.000129325531891685,-0.000316781621143558,0.000950677583599552,0.00169945473823801,0.000401455839631549,9.22684004592208
"FREQBEGUP73",0.000764465843354698,0.00120135992807669,-0.000554430980153315,0.00516086910646979,0.000957096896765879,0.00143334203279576,-0.00112259915764682,0.00439497590303416,0.00154518349847109,10.4161160422666
"INFLSTDDEVDELTA73",0.00034620347220962,0.00324843262378846,-0.000260344737758425,-0.000687372373516027,0.000559990677819907,0.00112672253425768,-0.00018470733904916,0.00322943864335662,0.000913677469625936,14.1385068951385
"NUMINFLECTIONS73",0.000661657276088677,0.0029153442226608,-0.00162286279423349,0.0013965814715846,0.00174833830739327,0.00316167572310742,0.00382382480714131,-0.000560253617861102,0.00145898886961004,14.5706971462118
"INFLMAXMINDELTA73",0.000430662067148336,0.00331982219342555,-0.000695996947350944,4.53589008288943e-05,0.000456268292652868,0.00185832792408939,3.92393039451673e-05,0.00227646936456526,0.000966912786232556,17.2072036632393
"INFLMEANDELTA73",-0.000222313575720148,0.00771192230174979,0.00134382572783929,-0.0045102583705839,0.000930895102122245,0.00619063563537264,0.00118328539275788,0.0033684242456078,0.00195736920827978,30.0780882405876
"NUMSWEEPSFLATDWN73",-0.000977230325391911,0.00564449040464309,0.00052887398267129,0.00216915224295482,0.00100279494212108,0.0120591613560583,0.00281104433559672,0.00642927010002528,0.00363531213816916,33.447175593989
"FREQSLOPERATIO73",-0.00211918425878559,0.00376496451189774,-0.000346580480018787,0.000424253735267036,0.00220611939524071,0.00414436061169025,0.000676055827297596,0.00402931225940937,0.00154545916815784,34.7328631452946
"NUMSWEEPSFLATUP73",-0.00345557363778341,0.0121244343975468,0.00670151599902547,-5.98553291688301e-05,0.00173096909350725,0.0154419589527339,0.0133792212850021,0.0276307006244473,0.00906401746231075,40.4873197036413
"FREQNEGSLOPEMEAN73",-0.000868321980364386,0.00945740503342562,0.024275746894261,0.000925489513450017,0.00861234384196512,0.0146109507443511,0.00976685417942939,0.0262582694647995,0.011537492873611,45.1538517225093
"FREQSPREAD73",0.00186472146231265,0.0223498728479969,0.00860930410129969,0.00108289895557281,0.00436082343349719,0.00288071941129882,0.00262464535577914,0.0102350421701872,0.00669949039176588,45.9366949637683
"FREQCOFM73",-0.000375245135256539,0.0178007565659653,0.00830584436519425,0.00466825823628486,0.000841767690094616,0.00494386142405781,0.0039514426864466,0.0154665743017342,0.0068586639331743,48.3260051751563
"FREQABSSLOPEMEAN73",0.0044010290135004,0.0225091442733465,0.00453882360602201,0.00611536972846378,0.00063499542562045,0.00235881604168244,0.00658221058197812,0.0166830208900375,0.00787229195785419,53.1982224858531
"FREQSWEEPDWNPERCENT73",0.000355362120498952,0.0160357063972494,0.0232435179773584,0.00536228517327923,0.00358626646578756,0.0122021388405827,0.00814683924160454,0.015731731903012,0.0104388918059647,55.2325260320725
"FREQSLOPEMEAN73",0.00443641585197751,0.0310703538263634,0.00916156639390568,0.00905727883756061,0.00431003054846645,0.0127602845814464,0.00519766598044096,0.0144511536851034,0.0111987156051639,56.0045435940229
"DURATION73",0.00741166488141519,0.0117773188869916,0.0109551080146109,0.00581788849997037,0.000802882428186657,0.00545063863840955,0.00147286005565938,0.00273598569757413,0.00579404590123598,56.6964946905899
"FREQSWEEPFLATPERCENT73",0.00365925082260435,0.0156169837628968,0.0276681927164153,0.00264676432814205,0.00655268348791931,0.0125214104986066,0.0156253222854472,0.0106572647760506,0.0117254244406341,56.7666908386238
"FREQPOSSLOPEMEAN73",0.0105333198330837,0.018015139925883,0.0452298675079478,0.00963123125049336,-0.00300702344596312,0.0146740192885225,0.023513650324359,0.0424325122899403,0.0199513155957579,59.7553987144365
"FREQQUARTER373",0.00852590473683882,0.0500280143677377,0.0375602806319844,0.00977635606079892,0.00169420518813598,0.0395959044347499,0.00350935089057303,0.0463374665891078,0.0243694738409911,75.0443430623753
"REP74",75,75,75,75,75,75,75,75,75,75
"FREQSTEPDOWN74",-2.82617975257405e-05,-9.93192028897931e-06,-1.45758021224688e-05,0,0,0,-5.8811767058353e-06,-3.92078447055687e-06,-7.86130206789639e-06,0.410524999811175
"FREQNUMSTEPS74",-9.78614437967398e-05,-7.33799563638635e-07,-4.19432225105462e-05,3.54698633459645e-05,3.29018341831474e-05,-7.15767454401409e-06,-4.07811708793433e-06,2.98863335913446e-05,-5.04234724590797e-06,0.838050541475279
"NUMSWEEPSDWNUP74",-4.29294730192165e-05,0.000341121815832541,-0.000182764016951063,3.82536231155162e-05,-0.000110633469583625,-6.36485943917114e-05,0.000197357643690026,-0.000383072324761192,-2.10481804711118e-05,1.9908430079938
"FREQENDDWN74",0.00133618287367956,0.000318056483563843,-0.000460539181584547,3.62214921263183e-05,0.0006613906735075,0.000450270877662359,0.000599606755767198,0.000741905860346429,0.000455084727543764,7.53443141495697
"FREQBEGDWN74",-0.000520861770594301,-0.000890160099069621,-0.000271675254686602,-0.000603360822819905,0.000354419876750393,0.000719419922997289,0.00077233394306035,0.00193194813122696,0.000190662752019263,8.05021441428333
"NUMSWEEPSUPDWN74",-0.00095152407367516,0.00130690729706018,-0.000226232644125172,-0.000872271434462317,0.000575725585750951,0.000124457536725914,-0.000548396688062408,-0.000428322268801159,-0.000124061512089814,8.69587378246807
"FREQENDUP74",9.32692224854369e-05,0.00271763078855202,0.000420752103398672,0.000800888389623305,0.000604855938076166,0.00243662641693277,-0.000676198880189097,-0.000827255133295347,0.000710188272342097,8.90037096030307
"FREQBEGUP74",-0.00194161088763059,0.00156383658968365,0.000238009484076339,0.00352122616129305,0.00238979419127484,0.00123286473038248,0.00040863852186786,0.00271408304364167,0.00124129506947611,9.98016060322935
"NUMINFLECTIONS74",0.00114312520165032,0.0017826532946267,-0.00169529975052821,0.000681816357454555,0.00293494519843515,0.00324592359676541,0.00123490724486391,-0.00211427436502347,0.000895647373590337,14.1311783271448
"INFLSTDDEVDELTA74",0.00223154707591042,0.00105554467388487,-0.000400455612559188,0.0011212512169177,0.000460288868302583,0.00218588425607649,-0.00104872242808162,0.00190911844515509,0.000911520982277735,14.4406432285438
"INFLMAXMINDELTA74",0.00203790174561428,0.00198225996860516,-0.00101994732097386,-0.000564730378858608,0.00110373158580725,0.00275974280222157,-0.000982896303906755,0.000682363526119154,0.000706698280179082,17.4221226454575
"INFLMEANDELTA74",-0.000360760724499856,0.00414588613135101,0.0025631949503289,-0.00188626526613662,0.00184068032467473,0.00642578523836773,0.000127398293533491,0.00119714176524753,0.00170329889118527,29.8664520658834
"NUMSWEEPSFLATDWN74",-0.00124488862941603,0.00414381765867871,0.000735523551227082,-0.000656622276012008,0.00226464857745933,0.00801732064662241,0.00279370623881806,0.00256921743212568,0.0022870173860708,32.6095425218383
"FREQSLOPERATIO74",-0.00287257998451431,0.00329207584181162,0.00120034893696504,0.000499519201938206,0.00342332316044362,0.00651145800170222,0.00295936448899276,0.000415878272699207,0.00192140639263174,35.3563062274737
"NUMSWEEPSFLATUP74",-0.00203305914612664,0.00737146627366542,0.00225061313790023,0.00124721423795232,0.00213522902721519,0.0150064244944859,0.00915776457177573,0.0134371057473183,0.00599318066465051,39.8230070340284
"FREQNEGSLOPEMEAN74",-0.00496085589126239,0.0085201073973687,0.0198686751388484,0.0024048225376963,0.00907715491959272,0.017568905868955,0.00996098511194635,0.0240548839343921,0.0107232810958638,43.7601807821666
"FREQSPREAD74",0.00311523146275752,0.016246716655719,0.00641731212400441,-0.000882189682645443,0.00432233802616402,0.00454471885315789,0.00828799281523762,0.0110438310784551,0.00650998650351254,46.980517400741
"FREQCOFM74",0.00109366219964217,0.0109160577611291,0.00517104994057924,0.0059758316613448,0.0014397806746996,0.00947942640636314,0.00752638096647758,0.0121439744398364,0.00663499625350719,48.4365876694446
"FREQABSSLOPEMEAN74",0.00284254526685504,0.0142853814309522,0.000459114636249138,0.00533538499808211,0.00355984968036437,0.00920655563849911,0.00905747413381457,0.0105218027438463,0.00674876142604843,53.8141680486173
"FREQSLOPEMEAN74",-0.000567130208561186,0.0113774181424298,0.00794331018145743,0.00438806614340643,0.00805464987820383,0.00983256391080276,0.00814432787153887,0.0073989644466887,0.00696010748014893,54.3084720146281
"FREQSWEEPDWNPERCENT74",-0.00285167682602507,0.00292355154188119,0.0215721693652052,0.0027364074179086,0.00803568504578528,0.00963459823861239,0.0138260510843563,0.00844576351394754,0.00793257355392542,55.0404127647628
"DURATION74",0.00202880775996698,0.00890358639326692,0.0106712063335237,0.0032874316746805,-0.000202045748284979,0.00443019884649235,0.00463489360798959,0.00299240755296252,0.00454585901465375,56.142559189872
"FREQSWEEPFLATPERCENT74",-0.000818579885772342,0.0127008900148885,0.0252379675951347,0.00661760380138208,0.0103919737227095,0.0143109305314875,0.0226083441761793,0.00581656451658015,0.0119699743089882,57.4992822504915
"FREQPOSSLOPEMEAN74",0.0133315613172891,0.0164530613623883,0.0385131579591294,0.0115855129540395,-0.000164569585347753,0.0208001921660192,0.0245445047953996,0.0327119545828847,0.0194951366274326,60.5624168644411
"FREQQUARTER374",-0.000498826424520301,0.0524245715226567,0.0391061737200176,0.011601099670237,0.00770087535715819,0.0462024025997383,0.00823158589952807,0.0345920428546301,0.0247067889813443,76.7851870333024
"REP75",76,76,76,76,76,76,76,76,76,76
"FREQSTEPDOWN75",0,-9.11834295361048e-06,-3.32527729487362e-07,-7.21009644225001e-06,0,2.00643528393673e-05,2.47776828776418e-05,1.07582500716499e-05,4.77427824107425e-06,0.367338287059594
"FREQNUMSTEPS75",3.39498495964764e-05,1.35904133471534e-05,0.000133338120360232,1.08022145333327e-05,4.4424582495999e-05,2.15442787294106e-05,1.91723594230562e-05,-2.75624487575973e-05,3.12644406001077e-05,0.762280363718962
"NUMSWEEPSDWNUP75",-4.95566257461439e-05,0.000240417635236898,-1.29237071428545e-05,1.80105154497887e-05,-1.673168352102e-05,-6.53658221175932e-05,0.00024450613197025,-8.33517266008127e-05,3.32086844776576e-05,2.09798418455405
"FREQENDDWN75",0.00011808471530314,0.000739388819699728,-0.00093638124460833,-0.000181521685908785,0.00076492952882539,0.00165918187435309,0.00155919773170184,0.00121292047229043,0.000622566235246514,7.52898807191006
"FREQBEGDWN75",0.000244149693905889,-0.00128178786383008,0.0030494141263537,0.00042964322719708,0.00127094123812468,0.000655351278015015,-8.19007361810073e-05,0.0023930993666847,0.000833515997601743,8.30380696700724
"NUMSWEEPSUPDWN75",7.37610297970486e-06,-8.02584449396703e-06,-3.96835533711506e-05,-0.000203854361426901,0.000224964548301496,-0.000132884011477547,0.000143528210188275,0.00126996673313704,0.000142619381475754,8.92652669798868
"FREQENDUP75",0.00144817099529526,0.000274934085244081,0.00108372146815718,0.000298435867729327,0.00134194656903809,0.00334075768579929,0.000365717824276311,-0.000160501947879292,0.000972847922504192,9.20724338408955
"FREQBEGUP75",0.000315514103956184,0.00315382887037398,0.000697789826068687,0.00204839186890572,0.00188644036771946,0.00170578478455818,0.000493223452977882,0.00128128990336411,0.00142482327225037,9.77836939351273
"NUMINFLECTIONS75",0.000955944367564915,0.00171008388729108,-0.000290331828110122,0.00169159084605877,0.00215396890046163,0.00378523632298308,0.000768021546401064,-0.000484250077073777,0.00126487807296259,13.6030554006982
"INFLSTDDEVDELTA75",0.00087863765542405,0.00121346100772261,0.000141382494629173,0.000660223458721233,0.000234482786467407,0.00141939676255947,-0.000188359344506745,0.00108753845247548,0.000674604307622942,14.0492665989484
"INFLMAXMINDELTA75",0.00107347484909637,0.00277788696811884,0.000317749620315611,0.00108293356043209,0.00129200867121045,0.00215066604268401,-0.000480367198888412,0.00155280921479294,0.00123301530489089,17.645728429341
"INFLMEANDELTA75",-0.000331698328388102,0.00429543166458983,0.00245441194496521,0.000463469148945816,0.0039474846414129,0.00546395327830978,0.00428436781036176,0.00867505752981709,0.00359883566983607,31.7893589586657
"NUMSWEEPSFLATDWN75",-0.00110680594063956,0.00458706097447594,-0.0015530903070284,0.00609499918314228,0.0021135731467692,0.00963381166810848,0.00155444481704853,0.00374543008779689,0.00310500284078602,33.6978022689743
"FREQSLOPERATIO75",-0.00172204052731632,0.00328468195496292,0.000504747595228911,0.00260048475540934,0.00335963494485275,0.00334801396841,0.00329514126568537,0.00315771147278376,0.0022145242087948,35.5229835206604
"NUMSWEEPSFLATUP75",-0.00186967470776175,0.00446299236806713,0.00935565067112737,0.00395276250530312,0.00322168573183827,0.0215563776622835,0.0169428036393209,0.0357468244971401,0.0115835295141574,41.5209270825532
"FREQNEGSLOPEMEAN75",-0.00105031371189859,0.00957966797203753,0.0225456091066335,0.0036968096919955,0.0085520416930415,0.0118799291046679,0.0146448202963254,0.0278754440639865,0.0121125213692572,44.0818846023633
"FREQSPREAD75",0.00620147679565085,0.0181410022561084,0.00880016371475216,0.00184685119232174,0.00382204883288062,0.00184158798121374,0.0145802758197468,0.0132568411512362,0.00847167908527602,46.4820260021193
"FREQCOFM75",-0.0011538627097896,0.0108433577955848,0.00582082481510315,0.00324634454174932,0.0014415977707149,0.0112413708452776,0.00803849913462044,0.0174954869649096,0.00705670026160758,46.9717915874807
"DURATION75",0.00472341461708888,0.00744011884018701,0.00612046560177193,0.00404244762507942,0.000498338415408953,0.0110945212407322,0.00378817099652742,0.000544764469588473,0.0047196822396282,54.0991614125343
"FREQABSSLOPEMEAN75",0.00917685387950327,0.0137000354595012,0.00189171013200229,0.0097028729241732,0.00387242456717983,0.00610869014422007,0.00654440090159008,0.0173237714467913,0.00844384128561789,54.1516315618624
"FREQSLOPEMEAN75",0.00271467309757544,0.0136402856536189,0.00859381854650043,0.0107843931410694,0.00659484016794182,0.00771665835173887,0.0102442617128514,0.0117412456076886,0.00891740018912711,54.2516726985304
"FREQSWEEPDWNPERCENT75",-0.000387134025006437,0.00672288359223723,0.027750801728079,0.00658133211991849,0.00458103632943927,0.010749468908504,0.0135184590605075,0.0150851017496041,0.0104778278476766,55.41658037475
"FREQSWEEPFLATPERCENT75",0.00560754117270561,0.0070829176623895,0.0365980412778702,0.0105125931474427,0.00682992675323942,0.0151871331709383,0.0234262261186746,0.0122303693195742,0.0145050660552511,58.5053065861721
"FREQPOSSLOPEMEAN75",0.0107709010702773,0.0116305280360324,0.0467524713684756,0.0157264876214057,0.00126784608387675,0.019196591466214,0.0259459025820458,0.037305738678307,0.0208668258849324,58.6986444204856
"FREQQUARTER375",0.00601559439819791,0.0420424636257451,0.0470956468875097,0.0142646248638706,0.00143515957608075,0.0549752254697111,0.013294393183379,0.0484256362857036,0.0282058442700005,76.7939219935238
"REP76",77,77,77,77,77,77,77,77,77,77
"FREQSTEPDOWN76",0,-1.66314140087588e-05,0,7.24396215754169e-06,0,0,3.8289501223588e-05,8.12737217675409e-06,4.93395163349147e-06,0.359363664317364
"FREQNUMSTEPS76",-2.62431151831348e-05,4.43283512047825e-05,0.000380370849800273,3.69061061903891e-05,7.06088258464417e-05,3.63493905369493e-05,7.44507430717033e-05,-9.57427245637635e-05,6.29711438465008e-05,0.977520546822479
"NUMSWEEPSDWNUP76",0.000137860418710245,0.000305274766330553,2.76354180017164e-05,-4.70550220273508e-05,-9.47019333242862e-07,7.3875697126408e-06,0.000100838958512949,4.40122042397897e-05,7.24683758194836e-05,2.04458567672466
"FREQENDDWN76",0.00255050066102035,0.000614944622510642,0.000284681714283071,-0.000155838653961185,0.000559829051808049,0.000741940828698392,0.000428334362288509,0.000863332922080174,0.000750837434203322,7.36708543900484
"FREQBEGDWN76",-0.000715367366441133,0.000484985857552758,0.00179723829326638,0.000974250505114312,0.00154380814535655,0.000917219123016143,0.00142538677847987,0.00367722069763608,0.00125489623372928,8.59236976306936
"NUMSWEEPSUPDWN76",-1.48658248141444e-05,0.00140222695677736,0.000434644811734334,-0.000737691416796012,-0.000155381025056726,-0.000180716864897958,-3.50827701625316e-06,0.000786994608895245,0.000181739311528836,8.8760154116383
"FREQENDUP76",0.000425533421699491,0.000140244423562253,0.000855235701905195,0.000433465196155551,0.00223049099240192,0.0021111834141706,0.000577335172609603,-0.000131888406691486,0.000813442299611252,9.03242645877952
"FREQBEGUP76",0.000497758717992528,0.00303384082286617,0.00148714606595238,0.00196938260006844,0.00156529601095092,0.00105998350018617,0.000393541511735165,0.00287650784863968,0.00159117277899002,10.23519964303
"INFLSTDDEVDELTA76",0.00160691235773486,0.00225295664961797,-0.000132310085226955,-0.000444565993530059,-0.000921866396979025,0.00202174404003734,-0.000478604588981534,0.000760268950033452,0.000557026583933419,12.9299244523911
"NUMINFLECTIONS76",0.00176660724126893,0.0032601420152114,-0.00125903581400786,0.000724054205899903,0.00236842028246102,0.00365709279189193,-0.000206356236344701,-0.00097816223674524,0.00115300505429168,13.6891874667475
"INFLMAXMINDELTA76",0.000870740660674113,0.00368487191062634,-0.000724347445797001,-0.00057843523665685,0.000206696769056153,0.00274310852779146,-0.000313044816734783,0.00120213657052704,0.000882162774339613,16.7939609208756
"INFLMEANDELTA76",0.000263528155528219,0.00638260061089702,0.00117036229193016,-0.00128165905354334,0.00138864274544127,0.00905571192526893,-0.000806169755139129,0.00456696101133932,0.00257758662489905,29.4907934861898
"NUMSWEEPSFLATDWN76",-0.00159405712502453,0.00649557163395143,0.00065139617368311,0.00335887787592329,0.000699333111770702,0.0131355075082167,0.00435425623659737,0.00426400337142621,0.00386473413099112,33.8356104272786
"FREQSLOPERATIO76",-0.00272342008680116,0.00475287867186048,0.00205096535099221,0.00171999803466539,0.00395576909958444,0.00960111930449708,0.00405496330923303,0.00287363576211993,0.00324875589196424,35.4510393625043
"NUMSWEEPSFLATUP76",-0.000314480779213983,0.00993591803014713,0.0147332331940532,0.00022379704626114,0.00312847091528753,0.0195036528750876,0.0067008708640936,0.0208094190589707,0.00924464603927414,40.7604235361747
"FREQNEGSLOPEMEAN76",-0.00389995868826998,0.0124559966039025,0.0245585315489117,0.00705421527069121,0.0107799020989738,0.0161909731812471,0.0112552911786251,0.0284122833700471,0.0132407943981156,44.3612687219242
"FREQSPREAD76",0.00509276491751554,0.0241967235428797,0.00834781244163485,-0.00165967242557908,0.00222316014391727,0.0014500032432228,0.0125039841259056,0.00920809132757079,0.0075813362432875,45.9612041993554
"FREQCOFM76",-0.000694855832097355,0.0162933573782265,0.0113213253345493,0.000344079958890393,6.51257069250379e-05,0.00944059556322248,0.0134360284601035,0.0150900067981323,0.00808694757269589,47.9276433484313
"DURATION76",0.000354289673058868,0.00980155531022677,0.00443815945628394,0.00495896635843004,0.0028769153831698,0.00614903155077641,0.00529764603435609,-0.000181751789481515,0.00419288109111084,53.9658697550333
"FREQABSSLOPEMEAN76",0.00593942861701654,0.0203851450377621,0.00500275928541428,0.00583720395358277,0.00199522590252881,0.00677485053711526,0.0104351226563236,0.0177739138683887,0.00912397595544244,54.5571416783601
"FREQSWEEPDWNPERCENT76",-0.00500586413439275,0.012551934999665,0.0275872052322596,0.00628492280038859,0.00520867153416836,0.0102569157678468,0.0104199295222809,0.0171448317531239,0.0104730453150838,55.04149901971
"FREQSLOPEMEAN76",0.000739705068198262,0.0270951862536153,0.00945060661726402,0.00860401718859827,0.00666794643931698,0.0104479539447492,0.0095431033986941,0.0174158307004283,0.0111079704671089,55.7290832472265
"FREQSWEEPFLATPERCENT76",-0.00162919159487929,0.00901943113501578,0.0315075177503874,0.0056117179501751,0.00780973734176049,0.0149636234212469,0.0204194844649863,0.013389084579393,0.0125205187760758,57.7878714622838
"FREQPOSSLOPEMEAN76",0.00442600911689395,0.0233663032089186,0.0557795391280713,0.0134290517677602,-0.00139519821322977,0.0171012910164391,0.0226959803938019,0.0349784879248283,0.0210916936652408,60.005313409617
"FREQQUARTER376",0.00344876498416326,0.059959583771503,0.0473491810936583,0.0130313454552183,0.00724616777755202,0.0525455678337469,0.00435792916492605,0.0488238365504357,0.0292942622695883,77.7512407028449
"REP77",78,78,78,78,78,78,78,78,78,78
"FREQSTEPDOWN77",-1.02611056736021e-05,-3.40244142121031e-05,-3.39290509136217e-06,-2.25797371447801e-05,1.60168216669557e-05,1.77718224940699e-05,-4.89291639086737e-06,1.96822983581421e-05,-3.48546386183706e-06,0.435695873172048
"FREQNUMSTEPS77",-8.18879312443361e-05,-2.37905747957434e-05,0.000271202074183452,3.50810828189037e-05,8.10651018107998e-05,6.31744854438929e-05,-1.84758289416133e-05,0.000182460266731863,6.31420445381548e-05,1.20776086419405
"NUMSWEEPSDWNUP77",-3.64270347237815e-05,0.000186157220277027,0.000170075730094614,-0.000170786173785505,0.00022299505543718,-0.000163185012772665,0.000255384268061371,-2.27707964703205e-05,5.83512475676968e-05,2.16347925321852
"FREQENDDWN77",0.00237517653556556,4.41438183906957e-05,0.000724227897681896,-0.000311907522260142,0.000746402802440816,0.000173401769003662,0.000738221334393041,0.00128244732006116,0.00070405256872963,7.38061808510239
"FREQBEGDWN77",-0.000519058207828808,-0.00101455614547555,0.000889651840946878,-0.00119410840615846,0.00152850334247059,0.000617109652448664,0.00110361639195507,0.00219406512527051,0.000456266583444926,7.45467349732891
"FREQENDUP77",0.000934643664875531,-0.000192295071235828,0.00130997509869399,0.000147665957072654,0.00116962123452779,0.002781266171654,-0.000788523796647721,-0.000479877042746328,0.000609645767540255,8.78251355556636
"NUMSWEEPSUPDWN77",-0.000374235817312992,0.000751625317404987,0.000509688218332819,0.000905082794102762,0.000135456162331659,-0.000578995613850036,-0.000903736391758181,0.00164647972248115,0.000259770952017152,8.82364339780277
"FREQBEGUP77",-0.000405539143602674,0.00114175196354004,-0.000528985034116689,0.00058061727270394,0.0003291846124622,-0.000547155797784397,-0.00106678088314453,0.00415359960061999,0.000450594820275563,9.52010331693307
"INFLSTDDEVDELTA77",0.00266047043198265,0.00266883206711161,-0.00026426185548907,-0.000198491730634187,0.000213554854347944,0.000901057868327897,0.000304385833180924,0.00152981409392994,0.000966820971079378,14.1845594810117
"NUMINFLECTIONS77",0.00216058570889523,0.00214852800659841,-0.00245763739106921,0.00182096536075904,0.00250874092248313,0.00143115690405264,0.000873224443680004,8.22279655006439e-05,0.00105493350731534,14.4264749259191
"INFLMAXMINDELTA77",0.00283508117044244,0.00267250425860246,-4.81018440251415e-05,-0.000168674057388854,0.00078675069892381,0.00124953381354556,-0.00116598837579136,0.00131938327065498,0.000919859139333123,17.4401839978311
"INFLMEANDELTA77",0.00141906963073827,0.00360772551767874,0.0012004792049895,-0.00191406963931872,0.0019213408239546,0.00781005545530458,-0.000387337224787334,0.00555697683278067,0.0024011500927853,30.2714213384252
"NUMSWEEPSFLATDWN77",0.000678820086029617,0.00459033007541966,0.00140988418206179,0.00131329509387061,0.00139586895590663,0.00943592894900447,0.0015029731390588,0.00567712905979684,0.00321612441782398,33.357051699869
"FREQSLOPERATIO77",-0.00129163375255477,0.000394984407111596,0.00120281368948543,0.000628841533245121,0.00038782098393275,0.00644434434109678,0.00181679949002243,0.00409437920695898,0.00171284769031036,35.385887110064
"NUMSWEEPSFLATUP77",0.000384811378982654,0.00316313502192479,0.00457130601016338,5.57651844818218e-05,-0.000170931549787798,0.0210572886700831,0.0088690266013391,0.0193859373080757,0.00707817845287512,39.7977109841264
"FREQNEGSLOPEMEAN77",0.000811220976080029,0.00586528885042687,0.018478926721206,0.00470678244448028,0.00586919584756397,0.0118929015358535,0.00988581857345601,0.0329693920061581,0.011183092310065,43.4650870439324
"FREQSPREAD77",0.00640911829995899,0.0108266544903831,0.00656498556332289,0.00051189741046965,0.00219948636880493,-0.00262069479382037,0.00634149635651392,0.0114716721036126,0.00517486484777078,45.0521776754858
